transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,lag_1,lag_2,lag_3,rolling_mean_3,user_transaction_count,target
T0266,U077,2024-03-26,Expense,Food,7215.0,Card,Pune,Electricity bill,2024,3,26,1,2287.0,7560.0,6565.0,5470.666666666667,41,1215.0
T3766,U077,2024-05-22,Expense,Rent,1215.0,Card,Mumbai,...,2024,5,22,2,7215.0,2287.0,7560.0,5687.333333333333,42,9166.0
T10070,U077,2024-09-24,Expense,Rent,9166.0,Upi,Kolkata,Restaurant dinner,2024,9,24,1,1215.0,7215.0,2287.0,3572.3333333333335,43,3822.0
T3295,U077,2024-10-04,Expense,Education,3822.0,Bank_Transfer,Delhi,ATM withdrawal,2024,10,4,4,9166.0,1215.0,7215.0,5865.333333333333,44,39856.0
T1369,U077,2024-10-06,Expense,Rent,39856.0,Upi,Unknown,xyz123,2024,10,6,6,3822.0,9166.0,1215.0,4734.333333333333,45,9896.0
T9656,U077,2024-10-15,Expense,Rent,9896.0,Cash,Hyderabad,Internet bill,2024,10,15,1,39856.0,3822.0,9166.0,17614.666666666668,46,9296.0
T10677,U077,2024-10-30,Expense,Travel,9296.0,Cash,Bangalore,Uber ride,2024,10,30,2,9896.0,39856.0,3822.0,17858.0,47,4692.0
T3986,U077,2024-12-20,Expense,Travel,4692.0,Upi,Jaipur,Fixed deposit,2024,12,20,4,9296.0,9896.0,39856.0,19682.666666666668,48,5116.0
T11527,U077,2024-12-22,Expense,Rent,5116.0,Cash,Kolkata,Shopping,2024,12,22,6,4692.0,9296.0,9896.0,7961.333333333333,49,3414.0
T10289,U078,2021-05-04,Expense,Food,1644.0,Card,Kolkata,Books,2021,5,4,1,2543.0,9689.0,1528.0,4586.666666666667,3,1141.0
T11811,U078,2021-06-15,Expense,Food,1141.0,Cash,Delhi,Restaurant dinner,2021,6,15,1,1644.0,2543.0,9689.0,4625.333333333333,4,4914.0
T6386,U078,2021-08-11,Expense,Travel,4914.0,Card,Mumbai,Books,2021,8,11,2,1141.0,1644.0,2543.0,1776.0,5,64935.0
T0003,U078,2021-08-26,Income,Others,64935.0,Bank_Transfer,Lucknow,!!!,2021,8,26,3,4914.0,1141.0,1644.0,2566.3333333333335,6,3025.0
T3478,U078,2021-09-07,Expense,Food,3025.0,Bank_Transfer,Pune,Movie tickets,2021,9,7,1,64935.0,4914.0,1141.0,23663.333333333332,7,6517.0
T9642,U078,2021-09-21,Expense,Food,6517.0,Upi,Chennai,asdfgh,2021,9,21,1,3025.0,64935.0,4914.0,24291.333333333332,8,227.0
T9246,U078,2021-11-18,Expense,Travel,227.0,Card,Delhi,Electricity bill,2021,11,18,3,6517.0,3025.0,64935.0,24825.666666666668,9,47184.0
T3236,U078,2021-11-27,Income,Investment,47184.0,Card,Delhi,Grocery shopping,2021,11,27,5,227.0,6517.0,3025.0,3256.3333333333335,10,9767.0
T6121,U078,2021-12-20,Expense,Rent,9767.0,Cash,Lucknow,Fixed deposit,2021,12,20,0,47184.0,227.0,6517.0,17976.0,11,515.0
T4177,U078,2021-12-24,Expense,Rent,515.0,Cash,Jaipur,Uber ride,2021,12,24,4,9767.0,47184.0,227.0,19059.333333333332,12,707.0
T4376,U078,2021-12-27,Expense,Health,707.0,Card,Jaipur,!!!,2021,12,27,0,515.0,9767.0,47184.0,19155.333333333332,13,3953.0
T12825,U078,2022-03-28,Expense,Utilities,3953.0,Upi,Chennai,No Notes,2022,3,28,0,707.0,515.0,9767.0,3663.0,14,7585.0
T8876,U078,2022-06-24,Expense,Utilities,7585.0,Upi,Hyderabad,Shopping,2022,6,24,4,3953.0,707.0,515.0,1725.0,15,1660.0
T6670,U078,2022-08-14,Expense,Utilities,1660.0,Cash,Chennai,No Notes,2022,8,14,6,7585.0,3953.0,707.0,4081.6666666666665,16,5459.0
T10618,U078,2022-08-19,Expense,Entertainment,5459.0,Bank_Transfer,Mumbai,No Notes,2022,8,19,4,1660.0,7585.0,3953.0,4399.333333333333,17,3844.0
T2001,U078,2022-11-05,Expense,Food,3844.0,Cash,Ahmedabad,Doctor consultation,2022,11,5,5,5459.0,1660.0,7585.0,4901.333333333333,18,4556.0
T5987,U078,2022-12-30,Expense,Food,4556.0,Card,Bangalore,Lunch,2022,12,30,4,3844.0,5459.0,1660.0,3654.3333333333335,19,6946.0
T1351,U078,2023-01-03,Expense,Travel,6946.0,Bank_Transfer,Ahmedabad,Coffee,2023,1,3,1,4556.0,3844.0,5459.0,4619.666666666667,20,5240.0
T12152,U078,2023-01-08,Expense,Rent,5240.0,Cash,Delhi,No Notes,2023,1,8,6,6946.0,4556.0,3844.0,5115.333333333333,21,8088.0
T3604,U078,2023-01-21,Expense,Utilities,8088.0,Bank_Transfer,Pune,Coffee,2023,1,21,5,5240.0,6946.0,4556.0,5580.666666666667,22,2024.0
T0975,U078,2023-02-11,Expense,Utilities,2024.0,Bank_Transfer,Hyderabad,No Notes,2023,2,11,5,8088.0,5240.0,6946.0,6758.0,23,1636.0
T2930,U078,2023-03-21,Expense,Utilities,1636.0,Cash,Ahmedabad,No Notes,2023,3,21,1,2024.0,8088.0,5240.0,5117.333333333333,24,13033.0
T4653,U078,2023-04-07,Expense,Rent,13033.0,Card,Mumbai,No Notes,2023,4,7,4,1636.0,2024.0,8088.0,3916.0,25,44834.0
T10466,U078,2023-04-30,Expense,Rent,44834.0,Bank_Transfer,Kolkata,Gym membership,2023,4,30,6,13033.0,1636.0,2024.0,5564.333333333333,26,2197.0
T3502,U078,2023-05-19,Expense,Rent,2197.0,Upi,Lucknow,Books,2023,5,19,4,44834.0,13033.0,1636.0,19834.333333333332,27,395.0
T7684,U078,2023-07-22,Expense,Food,395.0,Upi,Mumbai,Books,2023,7,22,5,2197.0,44834.0,13033.0,20021.333333333332,28,1317.0
T10148,U078,2023-08-10,Expense,Entertainment,1317.0,Upi,Pune,Medicine,2023,8,10,3,395.0,2197.0,44834.0,15808.666666666666,29,8528.0
T8527,U078,2023-10-31,Expense,Entertainment,8528.0,Card,Chennai,Grocery shopping,2023,10,31,1,1317.0,395.0,2197.0,1303.0,30,1064.0
T0401,U078,2023-11-01,Expense,Food,1064.0,Upi,Chennai,Gym membership,2023,11,1,2,8528.0,1317.0,395.0,3413.3333333333335,31,7539.0
T2727,U078,2023-11-14,Expense,Travel,7539.0,Card,Jaipur,Medicine,2023,11,14,1,1064.0,8528.0,1317.0,3636.3333333333335,32,4076.0
T9236,U078,2023-11-15,Expense,Food,4076.0,Cash,Unknown,Restaurant dinner,2023,11,15,2,7539.0,1064.0,8528.0,5710.333333333333,33,45035.0
T5423,U078,2023-11-24,Income,Investment,45035.0,Cash,Kolkata,Lunch,2023,11,24,4,4076.0,7539.0,1064.0,4226.333333333333,34,2741.0
T2899,U078,2023-12-12,Expense,Food,2741.0,Upi,Lucknow,Online course,2023,12,12,1,45035.0,4076.0,7539.0,18883.333333333332,35,9237.0
T2661,U078,2024-01-09,Expense,Rent,9237.0,Upi,Ahmedabad,No Notes,2024,1,9,1,2741.0,45035.0,4076.0,17284.0,36,460.0
T7509,U078,2024-02-15,Expense,Food,460.0,Bank_Transfer,Delhi,Internet bill,2024,2,15,3,9237.0,2741.0,45035.0,19004.333333333332,37,1401.0
T1737,U078,2024-04-03,Expense,Utilities,1401.0,Bank_Transfer,Bangalore,Online course,2024,4,3,2,460.0,9237.0,2741.0,4146.0,38,4699.0
T10643,U078,2024-04-16,Expense,Food,4699.0,Upi,Ahmedabad,Doctor consultation,2024,4,16,1,1401.0,460.0,9237.0,3699.3333333333335,39,6141.0
T0071,U078,2024-04-26,Expense,Rent,6141.0,Cash,Pune,No Notes,2024,4,26,4,4699.0,1401.0,460.0,2186.6666666666665,40,2049.0
T13361,U078,2024-08-09,Expense,Education,2049.0,Upi,Delhi,Movie tickets,2024,8,9,4,6141.0,4699.0,1401.0,4080.3333333333335,41,1062.0
T10568,U078,2024-10-01,Expense,Travel,1062.0,Bank_Transfer,Delhi,asdfgh,2024,10,1,1,2049.0,6141.0,4699.0,4296.333333333333,42,4365.0
T5337,U079,2021-03-21,Expense,Food,2627.0,Bank_Transfer,Bangalore,No Notes,2021,3,21,6,6530.0,2395.0,2234.0,3719.6666666666665,3,25892.0
T12191,U079,2021-04-11,Income,Others,25892.0,Bank_Transfer,Unknown,Electricity bill,2021,4,11,6,2627.0,6530.0,2395.0,3850.6666666666665,4,9173.0
T6096,U079,2021-08-09,Expense,Health,9173.0,Upi,Delhi,EMI payment,2021,8,9,0,25892.0,2627.0,6530.0,11683.0,5,77530.0
T6584,U079,2021-09-18,Income,Bonus,77530.0,Upi,Chennai,No Notes,2021,9,18,5,9173.0,25892.0,2627.0,12564.0,6,504.0
T2460,U079,2021-09-30,Expense,Food,504.0,Upi,Unknown,Medicine,2021,9,30,3,77530.0,9173.0,25892.0,37531.666666666664,7,1660.0
T12769,U079,2021-11-15,Expense,Education,1660.0,Upi,Kolkata,Shopping,2021,11,15,0,504.0,77530.0,9173.0,29069.0,8,9734.0
T6055,U079,2022-01-01,Expense,Utilities,9734.0,Card,Kolkata,Electricity bill,2022,1,1,5,1660.0,504.0,77530.0,26564.666666666668,9,865.0
T7980,U079,2022-01-28,Expense,Health,865.0,Upi,Jaipur,Coffee,2022,1,28,4,9734.0,1660.0,504.0,3966.0,10,2063.0
T13039,U079,2022-03-30,Expense,Food,2063.0,Upi,Hyderabad,ATM withdrawal,2022,3,30,2,865.0,9734.0,1660.0,4086.3333333333335,11,2813.0
T2984,U079,2022-04-25,Expense,Food,2813.0,Card,Bangalore,Gym membership,2022,4,25,0,2063.0,865.0,9734.0,4220.666666666667,12,31361.0
T3561,U079,2022-07-30,Expense,Rent,31361.0,Card,Chennai,xyz123,2022,7,30,5,2813.0,2063.0,865.0,1913.6666666666667,13,48000.0
T10638,U079,2022-08-03,Income,Investment,48000.0,Upi,Hyderabad,No Notes,2022,8,3,2,31361.0,2813.0,2063.0,12079.0,14,3054.0
T7668,U079,2022-08-05,Expense,Entertainment,3054.0,Cash,Jaipur,Shopping,2022,8,5,4,48000.0,31361.0,2813.0,27391.333333333332,15,9896.0
T1417,U079,2022-09-14,Expense,Entertainment,9896.0,Cash,Delhi,Monthly rent payment,2022,9,14,2,3054.0,48000.0,31361.0,27471.666666666668,16,7244.0
T7162,U079,2022-10-08,Expense,Travel,7244.0,Cash,Lucknow,No Notes,2022,10,8,5,9896.0,3054.0,48000.0,20316.666666666668,17,5958.0
T3113,U079,2023-03-17,Expense,Health,5958.0,Bank_Transfer,Mumbai,misc,2023,3,17,4,7244.0,9896.0,3054.0,6731.333333333333,18,27579.0
T0110,U079,2023-03-22,Expense,Rent,27579.0,Cash,Unknown,Train ticket,2023,3,22,2,5958.0,7244.0,9896.0,7699.333333333333,19,45035.0
T10897,U079,2023-06-18,Income,Salary,45035.0,Upi,Jaipur,Train ticket,2023,6,18,6,27579.0,5958.0,7244.0,13593.666666666666,20,6730.0
T10244,U079,2023-07-01,Expense,Utilities,6730.0,Unknown,Chennai,Grocery shopping,2023,7,1,5,45035.0,27579.0,5958.0,26190.666666666668,21,1404.0
T6333,U079,2023-08-20,Expense,Rent,1404.0,Card,Ahmedabad,Monthly rent payment,2023,8,20,6,6730.0,45035.0,27579.0,26448.0,22,7446.0
T5495,U079,2023-10-19,Expense,Food,7446.0,Cash,Ahmedabad,Internet bill,2023,10,19,3,1404.0,6730.0,45035.0,17723.0,23,125.0
T11240,U079,2024-01-14,Expense,Food,125.0,Bank_Transfer,Chennai,Restaurant dinner,2024,1,14,6,7446.0,1404.0,6730.0,5193.333333333333,24,2758.0
T11518,U079,2024-01-16,Expense,Rent,2758.0,Card,Delhi,No Notes,2024,1,16,1,125.0,7446.0,1404.0,2991.6666666666665,25,4828.0
T0338,U079,2024-02-23,Expense,Travel,4828.0,Bank_Transfer,Lucknow,Online course,2024,2,23,4,2758.0,125.0,7446.0,3443.0,26,6055.0
T3899,U079,2024-02-26,Expense,Utilities,6055.0,Cash,Bangalore,asdfgh,2024,2,26,0,4828.0,2758.0,125.0,2570.3333333333335,27,7181.0
T2168,U079,2024-04-01,Expense,Utilities,7181.0,Upi,Mumbai,Online course,2024,4,1,0,6055.0,4828.0,2758.0,4547.0,28,2274.0
T7679,U079,2024-05-03,Expense,Education,2274.0,Cash,Hyderabad,Grocery shopping,2024,5,3,4,7181.0,6055.0,4828.0,6021.333333333333,29,6639.0
T7522,U079,2024-05-05,Expense,Travel,6639.0,Card,Hyderabad,No Notes,2024,5,5,6,2274.0,7181.0,6055.0,5170.0,30,6372.0
T9818,U079,2024-05-25,Expense,Others,6372.0,Upi,Pune,misc,2024,5,25,5,6639.0,2274.0,7181.0,5364.666666666667,31,2957.0
T3912,U079,2024-05-29,Expense,Food,2957.0,Cash,Delhi,Monthly rent payment,2024,5,29,2,6372.0,6639.0,2274.0,5095.0,32,13166.0
T11326,U079,2024-07-03,Income,Others,13166.0,Card,Kolkata,asdfgh,2024,7,3,2,2957.0,6372.0,6639.0,5322.666666666667,33,5441.0
T2747,U080,2021-08-29,Expense,Entertainment,6312.0,Bank_Transfer,Kolkata,No Notes,2021,8,29,6,65697.0,32514.0,5944.0,34718.333333333336,3,3723.0
T6032,U080,2021-09-28,Expense,Rent,3723.0,Card,Delhi,No Notes,2021,9,28,1,6312.0,65697.0,32514.0,34841.0,4,24421.0
T10879,U080,2021-10-16,Expense,Rent,24421.0,Cash,Mumbai,Internet bill,2021,10,16,5,3723.0,6312.0,65697.0,25244.0,5,15549.0
T5460,U080,2021-11-08,Expense,Rent,15549.0,Card,Kolkata,xyz123,2021,11,8,0,24421.0,3723.0,6312.0,11485.333333333334,6,9664.0
T3894,U080,2021-12-19,Expense,Rent,9664.0,Card,Bangalore,Lunch,2021,12,19,6,15549.0,24421.0,3723.0,14564.333333333334,7,46178.0
T4322,U080,2022-03-13,Income,Investment,46178.0,Upi,Kolkata,!!!,2022,3,13,6,9664.0,15549.0,24421.0,16544.666666666668,8,9886.0
T11606,U080,2022-04-05,Expense,Entertainment,9886.0,Card,Chennai,Petrol,2022,4,5,1,46178.0,9664.0,15549.0,23797.0,9,30535.0
T0831,U080,2022-05-31,Income,Investment,30535.0,Upi,Chennai,misc,2022,5,31,1,9886.0,46178.0,9664.0,21909.333333333332,10,3346.0
T1666,U080,2022-08-19,Expense,Food,3346.0,Cash,Bangalore,Train ticket,2022,8,19,4,30535.0,9886.0,46178.0,28866.333333333332,11,4643.0
T4167,U080,2022-09-04,Expense,Health,4643.0,Cash,Hyderabad,Lunch,2022,9,4,6,3346.0,30535.0,9886.0,14589.0,12,29568.0
T11436,U080,2022-10-03,Income,Investment,29568.0,Bank_Transfer,Hyderabad,ATM withdrawal,2022,10,3,0,4643.0,3346.0,30535.0,12841.333333333334,13,37626.0
T5418,U080,2022-12-10,Expense,Rent,37626.0,Cash,Ahmedabad,test,2022,12,10,5,29568.0,4643.0,3346.0,12519.0,14,7859.0
T7698,U080,2023-01-03,Expense,Food,7859.0,Bank_Transfer,Jaipur,No Notes,2023,1,3,1,37626.0,29568.0,4643.0,23945.666666666668,15,1453.0
T11993,U080,2023-01-22,Expense,Utilities,1453.0,Bank_Transfer,Chennai,misc,2023,1,22,6,7859.0,37626.0,29568.0,25017.666666666668,16,5313.0
T11838,U080,2023-02-07,Expense,Entertainment,5313.0,Upi,Ahmedabad,Train ticket,2023,2,7,1,1453.0,7859.0,37626.0,15646.0,17,2317.0
T12277,U080,2023-02-17,Expense,Utilities,2317.0,Bank_Transfer,Bangalore,test,2023,2,17,4,5313.0,1453.0,7859.0,4875.0,18,5252.0
T10872,U080,2023-02-22,Expense,Health,5252.0,Unknown,Delhi,Online course,2023,2,22,2,2317.0,5313.0,1453.0,3027.6666666666665,19,419.0
T12946,U080,2023-03-14,Expense,Utilities,419.0,Upi,Chennai,EMI payment,2023,3,14,1,5252.0,2317.0,5313.0,4294.0,20,7894.0
T7249,U080,2023-05-17,Expense,Food,7894.0,Upi,Pune,No Notes,2023,5,17,2,419.0,5252.0,2317.0,2662.6666666666665,21,8130.0
T4355,U080,2023-05-23,Expense,Education,8130.0,Upi,Lucknow,Uber ride,2023,5,23,1,7894.0,419.0,5252.0,4521.666666666667,22,1240.0
T0350,U080,2023-06-29,Expense,Savings,1240.0,Upi,Unknown,Movie tickets,2023,6,29,3,8130.0,7894.0,419.0,5481.0,23,7373.0
T1183,U080,2023-07-08,Expense,Rent,7373.0,Card,Mumbai,No Notes,2023,7,8,5,1240.0,8130.0,7894.0,5754.666666666667,24,9116.0
T9571,U080,2023-07-14,Expense,Rent,9116.0,Upi,Unknown,Lunch,2023,7,14,4,7373.0,1240.0,8130.0,5581.0,25,7836.0
T12902,U080,2023-09-28,Expense,Travel,7836.0,Bank_Transfer,Unknown,Shopping,2023,9,28,3,9116.0,7373.0,1240.0,5909.666666666667,26,2572.0
T2063,U080,2023-10-19,Expense,Utilities,2572.0,Cash,Mumbai,Electricity bill,2023,10,19,3,7836.0,9116.0,7373.0,8108.333333333333,27,9403.0
T13464,U080,2023-11-29,Expense,Education,9403.0,Bank_Transfer,Delhi,...,2023,11,29,2,2572.0,7836.0,9116.0,6508.0,28,4122.0
T4262,U080,2023-12-07,Expense,Food,4122.0,Upi,Chennai,ATM withdrawal,2023,12,7,3,9403.0,2572.0,7836.0,6603.666666666667,29,3045.0
T10456,U080,2023-12-18,Expense,Travel,3045.0,Cash,Delhi,No Notes,2023,12,18,0,4122.0,9403.0,2572.0,5365.666666666667,30,16746.0
T9861,U080,2024-01-18,Income,Investment,16746.0,Cash,Hyderabad,Petrol,2024,1,18,3,3045.0,4122.0,9403.0,5523.333333333333,31,5302.0
T2364,U080,2024-03-11,Expense,Entertainment,5302.0,Bank_Transfer,Chennai,misc,2024,3,11,0,16746.0,3045.0,4122.0,7971.0,32,6327.0
T11345,U080,2024-03-20,Expense,Health,6327.0,Cash,Bangalore,...,2024,3,20,2,5302.0,16746.0,3045.0,8364.333333333334,33,7463.0
T5175,U080,2024-04-12,Expense,Utilities,7463.0,Cash,Jaipur,!!!,2024,4,12,4,6327.0,5302.0,16746.0,9458.333333333334,34,4088.0
T10634,U080,2024-05-18,Expense,Food,4088.0,Bank_Transfer,Delhi,No Notes,2024,5,18,5,7463.0,6327.0,5302.0,6364.0,35,6402.0
T13755,U080,2024-06-05,Expense,Utilities,6402.0,Upi,Lucknow,Restaurant dinner,2024,6,5,2,4088.0,7463.0,6327.0,5959.333333333333,36,9703.0
T3759,U080,2024-06-07,Expense,Education,9703.0,Upi,Jaipur,misc,2024,6,7,4,6402.0,4088.0,7463.0,5984.333333333333,37,9358.0
T8617,U080,2024-07-26,Expense,Food,9358.0,Cash,Pune,Movie tickets,2024,7,26,4,9703.0,6402.0,4088.0,6731.0,38,30978.0
T13023,U080,2024-08-09,Income,Salary,30978.0,Upi,Delhi,Lunch,2024,8,9,4,9358.0,9703.0,6402.0,8487.666666666666,39,60670.0
T3286,U080,2024-08-22,Income,Freelance,60670.0,Cash,Unknown,Gym membership,2024,8,22,3,30978.0,9358.0,9703.0,16679.666666666668,40,356.0
T0357,U080,2024-11-10,Expense,Food,356.0,Bank_Transfer,Unknown,Monthly rent payment,2024,11,10,6,60670.0,30978.0,9358.0,33668.666666666664,41,7604.0
T13118,U080,2024-11-11,Expense,Rent,7604.0,Cash,Delhi,Petrol,2024,11,11,0,356.0,60670.0,30978.0,30668.0,42,2367.0
T5512,U080,2024-12-19,Expense,Food,2367.0,Upi,Jaipur,EMI payment,2024,12,19,3,7604.0,356.0,60670.0,22876.666666666668,43,4923.0
T9210,U080,2024-12-24,Expense,Others,4923.0,Cash,Chennai,misc,2024,12,24,1,2367.0,7604.0,356.0,3442.3333333333335,44,168.0
T1447,U081,2021-07-20,Expense,Food,3972.0,Bank_Transfer,Chennai,No Notes,2021,7,20,1,70142.0,12864.0,67519.0,50175.0,3,8219.0
T12934,U081,2021-08-06,Expense,Education,8219.0,Cash,Bangalore,Lunch,2021,8,6,4,3972.0,70142.0,12864.0,28992.666666666668,4,2783.0
T9161,U081,2021-08-09,Expense,Rent,2783.0,Cash,Jaipur,Movie tickets,2021,8,9,0,8219.0,3972.0,70142.0,27444.333333333332,5,3247.0
T10698,U081,2021-08-15,Expense,Travel,3247.0,Bank_Transfer,Kolkata,Medicine,2021,8,15,6,2783.0,8219.0,3972.0,4991.333333333333,6,3335.0
T2224,U081,2021-09-25,Expense,Food,3335.0,Cash,Hyderabad,test,2021,9,25,5,3247.0,2783.0,8219.0,4749.666666666667,7,864.0
T5875,U081,2021-10-31,Expense,Food,864.0,Bank_Transfer,Mumbai,Shopping,2021,10,31,6,3335.0,3247.0,2783.0,3121.6666666666665,8,32153.0
T5234,U081,2022-05-01,Expense,Rent,32153.0,Bank_Transfer,Ahmedabad,No Notes,2022,5,1,6,864.0,3335.0,3247.0,2482.0,9,4765.0
T10798,U081,2022-06-08,Expense,Food,4765.0,Card,Bangalore,Shopping,2022,6,8,2,32153.0,864.0,3335.0,12117.333333333334,10,8144.0
T13528,U081,2022-06-23,Expense,Education,8144.0,Upi,Kolkata,No Notes,2022,6,23,3,4765.0,32153.0,864.0,12594.0,11,6381.0
T12252,U081,2022-08-12,Expense,Travel,6381.0,Upi,Lucknow,Grocery shopping,2022,8,12,4,8144.0,4765.0,32153.0,15020.666666666666,12,2323.0
T13654,U081,2022-11-15,Expense,Savings,2323.0,Cash,Jaipur,asdfgh,2022,11,15,1,6381.0,8144.0,4765.0,6430.0,13,39313.0
T13813,U081,2022-12-01,Expense,Rent,39313.0,Upi,Delhi,Movie tickets,2022,12,1,3,2323.0,6381.0,8144.0,5616.0,14,6188.0
T10486,U081,2023-01-20,Expense,Others,6188.0,Card,Delhi,No Notes,2023,1,20,4,39313.0,2323.0,6381.0,16005.666666666666,15,7054.0
T7589,U081,2023-02-03,Expense,Travel,7054.0,Upi,Bangalore,asdfgh,2023,2,3,4,6188.0,39313.0,2323.0,15941.333333333334,16,4680.0
T9116,U081,2023-03-22,Expense,Others,4680.0,Unknown,Lucknow,Uber ride,2023,3,22,2,7054.0,6188.0,39313.0,17518.333333333332,17,2137.0
T11748,U081,2023-04-29,Expense,Food,2137.0,Cash,Bangalore,misc,2023,4,29,5,4680.0,7054.0,6188.0,5974.0,18,2243.0
T13557,U081,2023-05-26,Expense,Food,2243.0,Upi,Jaipur,No Notes,2023,5,26,4,2137.0,4680.0,7054.0,4623.666666666667,19,6187.0
T8338,U081,2023-09-30,Expense,Rent,6187.0,Upi,Hyderabad,EMI payment,2023,9,30,5,2243.0,2137.0,4680.0,3020.0,20,945687.0
T0021,U081,2023-11-14,Income,Salary,945687.0,Card,Hyderabad,No Notes,2023,11,14,1,6187.0,2243.0,2137.0,3522.3333333333335,21,502.0
T5903,U081,2023-11-20,Expense,Rent,502.0,Bank_Transfer,Ahmedabad,Internet bill,2023,11,20,0,945687.0,6187.0,2243.0,318039.0,22,3123.0
T3419,U081,2023-12-14,Expense,Utilities,3123.0,Bank_Transfer,Chennai,Monthly rent payment,2023,12,14,3,502.0,945687.0,6187.0,317458.6666666667,23,722.0
T6639,U081,2024-03-06,Expense,Entertainment,722.0,Upi,Chennai,Uber ride,2024,3,6,2,3123.0,502.0,945687.0,316437.3333333333,24,16728.0
T11727,U081,2024-04-22,Expense,Rent,16728.0,Unknown,Bangalore,asdfgh,2024,4,22,0,722.0,3123.0,502.0,1449.0,25,8760.0
T11793,U081,2024-05-06,Expense,Travel,8760.0,Cash,Ahmedabad,asdfgh,2024,5,6,0,16728.0,722.0,3123.0,6857.666666666667,26,742.0
T0485,U081,2024-07-23,Expense,Food,742.0,Cash,Bangalore,No Notes,2024,7,23,1,8760.0,16728.0,722.0,8736.666666666666,27,4230.0
T10944,U081,2024-09-28,Expense,Entertainment,4230.0,Upi,Bangalore,Gym membership,2024,9,28,5,742.0,8760.0,16728.0,8743.333333333334,28,2286.0
T13329,U081,2024-10-21,Expense,Food,2286.0,Upi,Kolkata,Coffee,2024,10,21,0,4230.0,742.0,8760.0,4577.333333333333,29,4258.0
T1454,U082,2021-06-06,Expense,Food,5713.0,Cash,Chennai,Movie tickets,2021,6,6,6,4275.0,4022.0,4652.0,4316.333333333333,3,6778.0
T0027,U082,2021-06-15,Expense,Utilities,6778.0,Bank_Transfer,Lucknow,Monthly rent payment,2021,6,15,1,5713.0,4275.0,4022.0,4670.0,4,15810.0
T11494,U082,2021-06-21,Expense,Rent,15810.0,Card,Ahmedabad,Internet bill,2021,6,21,0,6778.0,5713.0,4275.0,5588.666666666667,5,4117.0
T10319,U082,2021-09-01,Expense,Education,4117.0,Card,Mumbai,Electricity bill,2021,9,1,2,15810.0,6778.0,5713.0,9433.666666666666,6,17265.0
T5253,U082,2021-11-21,Expense,Rent,17265.0,Bank_Transfer,Chennai,Lunch,2021,11,21,6,4117.0,15810.0,6778.0,8901.666666666666,7,4723.0
T9491,U082,2022-03-04,Expense,Utilities,4723.0,Card,Chennai,Petrol,2022,3,4,4,17265.0,4117.0,15810.0,12397.333333333334,8,4040.0
T5052,U082,2022-04-03,Expense,Food,4040.0,Bank_Transfer,Kolkata,Internet bill,2022,4,3,6,4723.0,17265.0,4117.0,8701.666666666666,9,4406.0
T9866,U082,2022-05-05,Expense,Utilities,4406.0,Bank_Transfer,Jaipur,Monthly rent payment,2022,5,5,3,4040.0,4723.0,17265.0,8676.0,10,9049.0
T10213,U082,2022-08-04,Expense,Entertainment,9049.0,Upi,Mumbai,...,2022,8,4,3,4406.0,4040.0,4723.0,4389.666666666667,11,1267.0
T2999,U082,2022-08-28,Expense,Food,1267.0,Unknown,Lucknow,No Notes,2022,8,28,6,9049.0,4406.0,4040.0,5831.666666666667,12,4221.0
T11963,U082,2022-10-04,Expense,Travel,4221.0,Bank_Transfer,Kolkata,ATM withdrawal,2022,10,4,1,1267.0,9049.0,4406.0,4907.333333333333,13,7280.0
T6444,U082,2022-10-08,Expense,Education,7280.0,Card,Unknown,No Notes,2022,10,8,5,4221.0,1267.0,9049.0,4845.666666666667,14,4497.0
T10922,U082,2022-12-01,Expense,Utilities,4497.0,Cash,Delhi,Train ticket,2022,12,1,3,7280.0,4221.0,1267.0,4256.0,15,8343.0
T8986,U082,2023-01-16,Expense,Entertainment,8343.0,Cash,Unknown,Online course,2023,1,16,0,4497.0,7280.0,4221.0,5332.666666666667,16,984.0
T5647,U082,2023-05-10,Expense,Health,984.0,Card,Bangalore,Online course,2023,5,10,2,8343.0,4497.0,7280.0,6706.666666666667,17,9155.0
T7669,U082,2023-08-04,Expense,Food,9155.0,Cash,Mumbai,EMI payment,2023,8,4,4,984.0,8343.0,4497.0,4608.0,18,6628.0
T7714,U082,2023-08-17,Expense,Utilities,6628.0,Card,Lucknow,Restaurant dinner,2023,8,17,3,9155.0,984.0,8343.0,6160.666666666667,19,4367.0
T6127,U082,2023-10-17,Expense,Travel,4367.0,Card,Ahmedabad,Internet bill,2023,10,17,1,6628.0,9155.0,984.0,5589.0,20,9457.0
T4004,U082,2024-01-03,Expense,Education,9457.0,Upi,Pune,misc,2024,1,3,2,4367.0,6628.0,9155.0,6716.666666666667,21,41199.0
T11744,U082,2024-02-24,Income,Salary,41199.0,Unknown,Lucknow,No Notes,2024,2,24,5,9457.0,4367.0,6628.0,6817.333333333333,22,3319.0
T11617,U082,2024-03-11,Expense,Travel,3319.0,Bank_Transfer,Mumbai,ATM withdrawal,2024,3,11,0,41199.0,9457.0,4367.0,18341.0,23,4766.0
T7517,U082,2024-04-06,Expense,Food,4766.0,Card,Ahmedabad,Restaurant dinner,2024,4,6,5,3319.0,41199.0,9457.0,17991.666666666668,24,2959.0
